idx,BKS,VBF,PIP,VFY,WJZ,FJJ,IYB,BHM,SWA,AZE,HLJ,ZMT,FZK,PCW,UPL,BWV,SYQ,ZNO,YTP,YWM,MHI,RKP,LSI,DZZ,BHT,target
70,-2.210707116401937,1.5850514773166993,-2.5539416723881017,-0.4586120144153223,4.534200791172836,0.9664762815310892,-0.2778406536501132,0.2767658161684698,B,0.2268237074071517,0.4199619450885914,A,2.978249755130784,3.1198677314982084,4.246032961837857,A,4.983391951848435,0.1090410238581683,5.613674236656796,0.051115509180563935,B,7.430585829017613,G,4.740464959611786,-3.7606091554473675,3.8142870120769103
71,0.46501540343257763,-1.4151123234158358,6.43965653599438,-2.369028252790081,8.558623799433878,-1.5260586725575505,-0.47206407339345324,0.2747421709874088,B,0.14441999342085463,2.136053908990375,D,3.1111613198191614,2.9934444437738508,6.001113382216861,F,5.0107769470387025,0.2299245390583455,5.950419850975604,0.06627953771451785,C,7.147170729272529,B,6.110677012753154,11.342236021094827,3.6215548278018046
72,9.21818253858678,2.3091227614405416,10.497121342631532,-1.6036981595098272,-0.9853643368768434,-0.5972300187576575,1.025265609735061,0.1285860298006128,A,1.0936142288568291,-0.5937526102984088,B,1.7308079456898842,5.062316497914803,6.252312737125109,B,4.940059878384128,0.03527385840089084,4.5987472123671,0.11611228460109042,C,7.709153924681548,G,3.878785676204051,4.360314433597731,2.661322884644441
73,2.9006056169358447,-0.40588516918011036,1.7620674647731427,-2.911159106703184,4.115882204158274,-2.481726278589627,0.845258662040983,0.10810910531234806,B,-0.20392127421058617,0.47875174668329096,E,2.4269761863540507,2.0363630893517706,4.778093664907836,H,4.93105662308039,0.19812926932788832,5.521489895409227,0.04697114048403645,C,7.1522870113581885,I,5.947114719154496,1.2915909133108228,3.532845731357352
74,0.8842780680058784,-0.5222955347661675,5.159268098905678,0.5082320840755579,6.6427068717569195,1.5929067874522644,0.02918425731596252,0.26998149812377964,B,0.31476077855324647,0.06856516304203285,A,3.3914432232950382,3.9814404104094354,6.905865188138239,H,5.977927119716565,0.2062480283657052,5.021488574253435,0.04366668254258599,C,7.146362895259004,C,5.530110809550435,2.2603373647182723,3.2142570906385157
75,5.662849187988065,-0.12927088698956235,-1.5165231171796405,-2.54462575864291,8.294017754147097,-0.4502788968304566,-0.2583094302806524,0.06035375331121359,A,-0.5925426566781556,-1.2834682005057434,D,3.4375605135831817,1.98142887478339,4.039289646067903,G,4.991709407043857,0.006988229352645785,4.294592815030532,0.2918874890657261,A,7.8654698062986705,K,3.1883773055548295,-2.9518508853106322,3.483171068567272
76,-2.43976074790052,0.5203709033437264,1.1567230063264642,-0.6410853262202203,5.044926355718275,-1.4305733758533874,1.191860281325555,0.2665039557174847,A,0.7494412029887787,1.4116323786495706,C,2.0404691129237995,2.9765287986601705,6.674560800140142,H,5.003895793282911,0.30527521965476956,5.856463912651004,0.021402515956989582,C,7.078100921116126,I,6.1382298537034,4.6388425695182844,1.8642217571233524
77,7.049650459199286,-1.0115186574245258,-1.9434113256161345,-1.9654713342186687,2.560971862421758,-0.5590376887842988,-1.0157043084249042,0.012921211414336796,A,0.26502931322491236,-0.7490404162020851,D,3.8886762064870526,1.996774592210279,4.03103253970613,G,1.9819274161574407,0.015817061138385442,5.942465750521203,0.12261175001628177,B,7.817538321496176,E,3.3069619735745386,-2.300137060199382,4.691792896350632
78,-3.3782254954014426,1.8793402534826804,-2.3048675547448787,-0.5765585319008072,-0.3337679179142148,0.2865780707837701,2.030846626990753,0.3069710083580976,A,-0.07045956587553451,-0.13697649285611233,A,2.6070095285797468,2.963971945573236,6.023132905394642,E,5.059977037060439,0.20221448416770293,5.771191592630734,0.008301544460507121,C,7.154979791403273,J,5.991169189321237,-2.4349003163785152,1.9001572185237225
79,-1.680257482210532,-0.9781086111169457,-3.647319384369104,0.021636585929162733,2.8198724893678797,-0.27875908676818095,1.326483180665341,0.6285633014611172,A,0.6416539219617159,2.222326737212912,E,2.8400118474491207,1.9247067224870809,5.71156883248841,D,4.947833841493508,0.31815800243221554,6.086800439267115,0.07752824734928122,C,7.05548156873742,H,6.755305693550657,-2.959845749029035,1.8396838495189831
80,-3.2933997882533643,0.36714986406607,3.5809671362535274,-1.1800427312323685,4.82191673205036,0.5682800106819371,0.34086918269672123,0.09760771701600375,A,1.0250702116488024,-0.47324995608625176,B,2.2673705607284185,1.9039670850133592,6.13213861253756,E,5.999450988641119,0.1511517561659486,5.099035351537994,0.06140161012217636,A,7.330818328347254,C,5.853482723107212,-2.152395362354494,1.895118133656835
81,-3.945453168674835,-0.8233607148986566,-2.843119039355531,0.5177524307784218,7.959279777236466,0.3271497484316545,-0.1430983511431725,0.27384867731733714,A,0.4070970733106108,1.107286272440516,D,3.1718636319466142,2.114072722651377,4.113397366624724,F,4.0402867819096295,0.13189250234820227,5.977429550553675,0.23727661502925448,C,7.378884452152002,I,4.90652368854232,-2.6844674978277347,3.8000912533858697
82,-2.499769896562574,0.9059929491226831,-2.3720741712807323,-1.5703769460498025,4.275160057892921,1.042207163317445,0.34481853597785234,0.04663899913868504,A,-1.199416275914658,-1.2457083775083102,B,3.48971671318692,5.038227536400405,4.246501704755279,E,5.015972666232872,0.04033160733805712,5.4236337188652914,0.1368013879704181,A,7.679667983187878,N,3.4849498249997497,8.029830498143939,4.107426485992548
83,0.33696123259985383,-0.31422907130231575,2.692357735413679,-1.567732405299007,5.64121853932065,0.25460663978342296,1.3557225437267173,0.16468415958685484,A,-1.0243197541652085,-0.3860703247956472,B,3.724694889635378,4.958457801519025,4.080608786820332,E,4.959641344342357,0.06389054772552297,4.930513060243473,0.2003845246292067,B,7.585151403605432,J,3.683167547170303,0.4224352122821345,3.31083022025184
84,-1.0452894048251766,-1.458400554942918,-3.1031693546030548,-0.8055757609197084,5.273020870956273,1.5395368875977842,-1.5169759378539303,0.18019011681777294,B,1.3756653174696072,0.27483777026013756,E,3.924776166951519,0.9624902160585559,4.242069207056374,A,5.023681903209383,0.010098130347361666,4.109108404530415,0.26783029873139536,C,7.8137684294330585,A,3.2105257140406396,-2.3924379473162736,2.8172103956625043
85,-0.6565502037626127,0.20781703653254105,-1.8809242055854314,-0.8013444957184352,9.416797616212023,-0.8162156719672172,-0.7671354423768609,0.025842412203352927,A,-1.2372140256572612,-2.1863721286824918,A,3.4299010628771227,5.048673400255286,4.030601925116727,H,1.9750278365967457,0.0028739856147511032,4.289556094623562,0.7157049970996335,A,7.902495531918575,H,3.1940159407869144,3.6547014308977586,2.732547870994196
86,-4.0403393152872065,0.6642271215269199,2.439684747097917,-1.8559873471357302,10.42333318491455,0.0245336387864439,0.1949375517776049,0.08609749297478092,A,-0.96972712309207,0.24437932648860158,C,3.806279809468888,4.909394051640681,4.554468920513927,D,3.9723564222552223,0.048188791108650667,4.6715170078534864,0.055094687202199295,C,7.538835586829988,M,3.9166431098788523,-2.843290005494301,2.039253644767718
87,-0.49770054468388697,-0.48698063788552776,-3.1701085196882577,-1.5645589563980522,12.302188731044124,-0.8452484009513326,-0.4538195200812481,0.7230728329976267,B,0.7735442065237766,1.3420253808036604,D,2.183036747607365,1.9599179418174908,6.218595901214691,J,6.011291818608485,0.2872771700848243,5.847991684956745,0.023553814314470553,B,7.102470580524136,H,5.735730063093124,-0.4806325294876004,1.9272184753383617
88,-1.4102113633985138,-0.02620510663933455,0.4830594293900405,-1.2175952098936664,6.160009893173294,-1.003283498897456,0.31596093596254016,0.13894441791271897,A,0.48856242500628877,0.25128170530340577,D,3.023762726651582,5.062898066132756,4.242533621549247,G,4.974783048882123,0.053020904791027994,5.196117540075359,0.09193910667545135,C,7.615445179112626,H,3.2687989328460607,-1.2591689352107511,4.7200613812648795
89,-1.9321624417533187,0.9663044799695937,-0.11900721352012932,-2.6853153265852376,-0.07342230747345013,-1.4949325231980342,-0.35459437612140376,0.06616526298544356,B,-0.7416063050476898,-0.708672753433979,B,3.015204331234164,2.004947069812186,4.095718489430769,D,4.002744536405384,0.026305423822375343,5.476380181344594,0.1473650598192966,C,7.729215136017423,J,3.257509076142533,-1.7665236379527298,1.8424576782464486
90,0.5499393922296574,-0.6924834597924824,-1.5840327204346603,-2.462116087218087,8.021586059547086,-2.219282616668465,1.0797321286196204,0.145650096814188,A,0.10705851658649564,0.035582677922474035,D,2.604314327064275,2.948773617971776,4.6156946767308105,I,3.0144297732899443,0.1403260940125944,4.265628970930448,0.07523836126132612,C,7.2644413002359345,H,5.23005247764455,-2.649660837012796,2.677924782207181
91,-2.417704157475511,0.7684398717089029,-2.4696902837101353,-0.5897812356547852,6.341755070110543,0.6489462178352736,0.04239687510966327,0.22183801837900347,B,0.013260127425805858,0.9087310971876172,D,2.821353748984173,5.005363268953662,4.6304543498324335,B,3.9392342409063077,0.11583285008447598,5.517406317039474,0.12113180544119324,B,7.2982356898017375,K,5.33396093246959,-1.1548673630904032,3.743820054161316
92,-1.1913161927526996,-0.6022474551792905,-3.03522342214788,-1.139845711820275,6.379685222234133,1.2747748560195777,0.28740002424899197,0.13237707994736003,A,1.329462961057744,0.043802303935445645,E,3.2668734267236994,3.014642303395284,4.194092440119928,B,5.962292700390389,0.05692001533718642,4.7241187384458545,0.0725928622160131,A,7.516620151458046,D,4.011480423436357,-1.4567900439714727,4.284487289715921
93,-0.23254071892272832,-2.262519056685583,-0.2595586348728769,-2.250552827154437,4.2420759906562715,0.9693281995422169,-1.016141942625051,0.14828913907322894,B,0.7541540082746674,-0.3893613025565752,E,3.7139899230333144,3.0670692774385016,5.4426195633009495,F,6.105041000801103,0.0242981888559677,4.9217073876857445,0.22844312630585129,A,7.7360817251323875,A,3.30253523689286,-0.27896974781575734,4.052141785791146
94,-2.6933545166915946,0.016933856042664733,2.600744805247909,-2.3568633653364213,5.334319342558571,0.23573110844469228,-0.014880155581739433,0.31407416610979694,B,-0.7966979160696233,0.05168656775992909,B,3.447943775864913,2.0024960209914595,5.786978135768678,G,5.0270389690074895,0.10457065688821868,5.402920082743532,0.05427776663380027,B,7.408235754643417,I,4.826119830059593,-1.5061649884302561,2.001555357789494
95,1.2523053313009225,0.31462890005270944,-2.520379667395487,-0.9155886561528062,6.692778931645897,-0.8391005036513218,0.8318098670155418,0.43708508457247935,B,0.5317317256570313,1.8085173376317198,B,1.9998509330068734,4.015190665276968,6.95225469633095,H,3.003225361756532,0.43051610250666117,6.034494700273576,0.017410963622045358,C,7.029630880304615,H,6.843681083748701,-1.4015714865210191,1.8825551943165877
96,5.397441112233704,-1.9216447119326296,-2.817147397957964,0.33739475157416066,7.8433732880629075,0.42010721250693106,-1.7618168100149474,0.3214128300963719,B,0.2746026335400036,0.9828651220297883,B,3.9839138176841136,1.9657441586491313,5.238887557951616,I,4.024281986541297,0.1234874140149981,6.407610512041772,0.097697977748598,C,7.409312866661451,B,4.2902915380470175,-1.8771550877508625,2.8771540148837493
97,-2.742507496177936,-0.25106447144853844,0.7488337397501484,-0.5617491036963517,4.362428613372279,-0.4087192527486244,-0.22611454721851518,0.3553979135669187,A,0.4103662177703782,0.33263943754628245,A,2.938493895698329,2.863557817773615,5.360503047914249,H,3.9660316230165127,0.12482190278678612,5.993476044792079,0.04940750158211497,C,7.278309117468117,D,5.007401163046309,-2.5801256357430624,2.511460829557534
98,-2.2332341899083934,-0.5028789644808794,0.252999983968432,-0.36393745553683887,7.665635165315951,0.8187327903100717,-0.33256206053448323,0.06065136966134914,A,0.7237269174620004,-0.7437970461447297,C,3.485316858092611,4.061599962382746,4.479222060460882,F,5.888171117502277,0.02815286116700551,4.873559022479537,0.13468963083736663,B,7.793707218097183,D,3.2531511113308067,-2.3902227205691595,2.9920403002070524
99,-2.0401440628776073,-0.2644371127131537,0.7703040232832543,-1.6243255773660332,3.99559813851314,-0.5007691669284119,-1.068725140532503,0.03293490094681291,B,-1.5387720527243887,-0.9573976912473621,B,3.7302565564803642,2.024139115444676,4.037757383777273,F,2.0732414217420776,0.011872927147927677,5.148433207957955,0.6178904725166361,B,7.8691050593595335,L,3.208893698337305,-1.21882294067371,1.8698463178681097
100,2.622220352216482,0.6233172261355591,-2.383991574091174,-1.7602549719569283,3.9953304613298917,-0.49619816428705565,0.91829062262404,0.5947565407053783,A,-1.0791041024949988,0.12851522298101942,A,2.8609451914225756,2.01719041835442,4.942439871252552,H,2.942397076537299,0.17235970269394524,5.845925378027848,0.08957730438210228,B,7.245861117924855,H,5.861928089715983,0.24134763888789385,1.8741914817021732
101,-0.4111056713586602,-1.2192348261228458,-3.767963667630156,-2.009370710681876,4.423709563038521,-0.7866137551686674,1.0328465008516525,0.13184827682766803,A,-0.9437304105755586,-1.1448802328174037,D,3.8507130491070134,3.0288071012958087,4.455545005293733,J,5.920370346955267,0.029766345892382112,4.471808568194282,0.19675189258292627,C,7.746045011299198,K,3.5482858380209077,-2.145061758194349,3.6154805555560587
102,-1.8695599732172397,-1.3368917843100407,-0.4415265220480951,-2.3938869358475596,10.913086188508725,0.008487903746961057,-0.661980003043069,0.29402359786766835,A,0.8136561033019634,0.882416157007324,D,2.918814129119593,2.0731372773498413,5.896984791088737,H,3.9591138118916493,0.13322069287031518,6.235175418847028,0.047838844671541286,A,7.342666560545623,A,5.5769321958007305,-2.413453144945223,2.0356441805423993
103,-1.9348470664817539,1.1545014806051603,-1.6066455486320816,-1.6639936886279676,-0.9217782773197918,-0.15520823793302763,1.0397915276104321,0.2936576081074321,B,-0.39662455769046634,0.40032021147430796,B,2.530915990374412,2.028934774503843,6.443539032803828,E,1.0815132491821757,0.18449080488515385,6.028103846118,0.05449726634959266,C,7.228761964638572,L,5.436131581370293,0.10278049163506181,1.8808743264045134
104,-1.9977558799109287,0.7004981104168656,-1.755550414792731,-2.63559796047028,5.534276023092862,-0.15906250936657831,-0.3227482440629318,0.07506546704035932,A,-0.3947506149624595,0.13459583765282596,B,3.143560010051247,4.960596027963401,4.88973818334688,B,2.0073556237917636,0.026689676313160247,5.281336336643466,0.18865671195400957,C,7.7591049945178545,H,3.328526397006769,-2.825230920303802,4.431413967983174
105,3.795296852618688,-1.567270719920048,-3.384464548461384,-1.466710948618614,5.885543177486411,0.029204929909373237,-0.6775917739107992,0.040728286034385684,A,-0.20366483288350032,-0.8264796969642112,E,4.014624459889024,2.9898676038271668,4.036488582504461,H,5.957290113633747,0.022593049940109536,5.399831615037736,0.21320647891000788,A,7.8008430852166555,I,3.2082355120556185,5.686506230238655,2.6900181764192803
106,-2.8305577389751653,-0.5074796514879022,2.4172198087589534,-1.0192546535839944,7.194681950852197,-0.5096904261531999,-0.7641692767242046,0.06542499144755,B,-0.12326667385161744,0.25985230312339813,D,3.1704846361189,1.0399322911191653,4.151574071153995,H,5.98030482994474,0.07899074163734031,6.1663146369963755,0.1521236285194298,B,7.578015536485959,L,3.7145150158922817,-2.8006701095865885,4.199787209114894
107,-1.3728603392394438,-0.8735623516647583,-1.6248433504923592,-0.8939034219962818,8.797666548429044,1.043234122190499,-0.741829033485709,0.2576271236244607,B,0.9952342455445203,-0.2829305084225395,E,3.119506392143534,2.910255755588428,5.180807229663093,H,3.023135499495157,0.07339523054743897,5.243404530198431,0.05490576895673237,A,7.497636052140204,G,4.349031270338684,1.95050074536741,2.9495178353091327
108,-1.0335286852171612,-0.6169442621439342,-3.0195797500883295,-0.20579391863926078,9.333578242214864,1.6502418308659592,-1.215064609933674,0.03440375320866774,B,0.3712844883696822,0.4479912940987976,C,3.218769933075514,1.9760463963955746,6.238045295009422,E,5.042790220860731,0.14043974488839434,6.012394062131227,0.10277443457413099,A,7.2795208684884045,G,4.612844770204551,9.865517959064482,4.390036479187359
109,-0.9769982628921441,-0.8093190280073008,-2.5743328999709485,-0.82884771952671,2.1581471276910342,0.7338052620777327,0.9807127735810194,0.29317056114258105,A,1.1670863826753877,0.6600518587556177,E,2.728807614187083,4.990161394925096,6.710785639810661,E,1.9639361010751968,0.19609335692182228,5.394212801043975,0.05365240132187933,B,7.210854977338764,G,5.206313102693572,0.3861265371568244,1.8512554273984512
